Np,L,sigma_rw,resample,day,age_group,true_Rj,Rj_med,Rj_lo,Rj_hi,true_dR,dR_med,dR_lo,dR_hi
100000,16,0.15,every,30,6-11,2.174479,2.092923558423548,1.780200821547708,2.4709314750389093,71084.065893,71123.63897073828,61550.031582002586,82813.75735105446
100000,16,0.15,every,30,12-17,1.697079,1.6709918046284553,1.4312930688283183,1.9562936828595952,13218.712345,13236.31868382718,11338.921222116245,15560.035905992452
100000,16,0.15,every,30,18-44,0.848988,0.8326443067007225,0.7260565136855693,0.9616170359651942,39002.002914,39079.31493286244,33508.445395078335,45733.45998366218
100000,16,0.15,every,30,45-64,0.726683,0.7163196551034761,0.6255574321557226,0.8227073834330609,10756.25137,10774.489473049296,9200.791018802433,12713.582704921726
100000,16,0.15,every,30,65+,0.589777,0.5823904729511246,0.5134066373868653,0.6622994706949564,1969.336221,1967.8617316533582,1686.3473164034676,2314.1777583982876
100000,16,0.15,every,31,0-5,1.509469,1.4804257756845138,1.2638650691002051,1.7399090605635636,15197.094747,15188.994430780222,13061.181716622712,17812.74809467727
100000,16,0.15,every,31,6-11,2.109682,2.0260193035566374,1.7319217468782298,2.3749109489818947,79678.808818,79950.02890551242,68557.01720769133,92886.79978530976
100000,16,0.15,every,31,12-17,1.691596,1.6602293606810294,1.420920617587347,1.9424616824526382,15766.27182,15781.752998155098,13551.18538629156,18447.698599656404
100000,16,0.15,every,31,18-44,0.846135,0.8289336904609463,0.7227779740917162,0.9571366489009182,46293.687618,46272.64178223448,39910.080723905354,54201.256622384186
100000,16,0.15,every,31,45-64,0.727795,0.7163881732121258,0.6252685400581356,0.8228073971431596,12897.525822,12905.597319598623,11127.048409495575,15245.798367233874
100000,16,0.15,every,31,65+,0.590954,0.5828804013000717,0.5131942488094204,0.663150749641648,2355.268916,2356.65448511668,2025.553399546221,2771.88100769443
100000,16,0.15,every,32,0-5,1.496425,1.4687607236015596,1.2492449528065077,1.7168860757937847,17769.158643,17827.436251412393,15340.960563573375,20853.21962566217
100000,16,0.15,every,32,6-11,2.039356,1.955980787349627,1.6669750298502126,2.2835854975105345,87929.104962,88280.46334696491,75700.45976559422,102354.96733685338
100000,16,0.15,every,32,12-17,1.68378,1.6559232248740436,1.4148982469853681,1.9354111657942685,18664.8059,18713.59391454066,16053.171633818929,21823.411318538143
100000,16,0.15,every,32,18-44,0.842273,0.8275508969073987,0.7175973232772233,0.9562719251175593,54475.424374,54466.007074738794,46837.4368000261,63282.721637991315
100000,16,0.15,every,32,45-64,0.728298,0.7185296187403949,0.6245287930100955,0.8261562832166559,15352.693484,15386.240151346981,13132.84512366794,17973.177484368556
100000,16,0.15,every,32,65+,0.591705,0.5844610641185503,0.5131991566596767,0.6647577218491866,2795.841638,2804.5656972861343,2408.8473213933885,3287.7927764966807
100000,16,0.15,every,33,0-5,1.480829,1.4467397032246798,1.23718458389305,1.6929921770935614,20570.831334,20592.75788915345,17768.27091959119,24264.626442756853
100000,16,0.15,every,33,6-11,1.964809,1.8737560100755233,1.5984386024656092,2.1961803151790495,95402.189379,96036.64146147936,82495.65303267585,111820.03145149804
100000,16,0.15,every,33,12-17,1.673573,1.6475557883191725,1.4122226233664235,1.9226965588360259,21909.552418,21952.379918050647,18756.620097864725,25576.980897201705
100000,16,0.15,every,33,18-44,0.83747,0.8211255008615653,0.712394393672879,0.9493478835605035,63486.547941,63446.17549923726,54617.388829115545,73941.47392426839
100000,16,0.15,every,33,45-64,0.728206,0.717999212262366,0.6249779725707095,0.8251526174139138,18125.790738,18164.016000608943,15565.359448526375,21226.27852247611
100000,16,0.15,every,33,65+,0.592053,0.5842350404249048,0.5134202424339059,0.6653188223872745,3291.053781,3306.36181897228,2831.305938133446,3864.3417139187986
100000,16,0.15,every,34,0-5,1.462781,1.4240522571246323,1.2159285954668178,1.6692510015318145,23552.833856,23616.816860774095,20301.837766019555,27747.01269704156
100000,16,0.15,every,34,6-11,1.887639,1.7947699474018202,1.5362208655845457,2.091876841709823,101658.549787,102353.40266733943,88031.70006080298,118824.01117696427
100000,16,0.15,every,34,12-17,1.660977,1.6259247794727285,1.396011523039454,1.9012924059286935,25476.681038,25566.41612631711,21856.75730234287,29932.119841998152
100000,16,0.15,every,34,18-44,0.83183,0.8128955280314389,0.7037494287447994,0.9418368253426769,73208.929413,73259.08888276303,63089.67124119616,85536.59907683445
100000,16,0.15,every,34,45-64,0.727549,0.7149281044163571,0.6220475844966935,0.8244896076756724,21206.87399,21200.363161100424,18191.02206830337,24813.09004802337
100000,16,0.15,every,34,65+,0.592035,0.5830422653192454,0.5115712585974123,0.6657239904631792,3838.331698,3856.8712247791664,3312.7988693724146,4480.598146074921
100000,16,0.15,every,35,0-5,1.442463,1.4020403341085965,1.200237509098344,1.6374352509941503,26645.268355,26654.777403250977,22898.13273382999,31042.84077254217
100000,16,0.15,every,35,6-11,1.809602,1.719236205380285,1.475357163939892,2.0029549217416767,106304.720836,106921.63636197138,92568.90510511014,124119.32800141454
100000,16,0.15,every,35,12-17,1.646053,1.6087255543149819,1.3801219485767493,1.8799737862566304,29320.616863,29456.496945810446,25352.40822061256,34300.695874754965
100000,16,0.15,every,35,18-44,0.825488,0.8067407078036413,0.7008371321545208,0.9325727365917205,83465.594545,83389.4123729284,71873.90351649927,97683.34776762576
100000,16,0.15,every,35,45-64,0.726377,0.714095015642396,0.6226766187890582,0.8202730138521085,24569.961263,24564.693790409037,21109.803365939515,28641.025571303966
100000,16,0.15,every,35,65+,0.591703,0.5829811653047117,0.5121936875422377,0.6646761197711372,4432.23845,4443.267747856084,3821.5241356830193,5202.022516863395
100000,16,0.15,every,36,0-5,1.420138,1.3794479961594566,1.1816793417751312,1.612114479803733,29759.863711,29723.224158879777,25604.887758940575,34727.59711611582
100000,16,0.15,every,36,6-11,1.732447,1.644849631775127,1.4114146586285305,1.9184279124719414,109046.030685,109975.03917264368,94736.09822434653,127111.62647700659
100000,16,0.15,every,36,12-17,1.628921,1.5904074754218802,1.355141594994854,1.8562571908064238,33373.156777,33458.28374129356,28900.093422315666,38860.978067137214
100000,16,0.15,every,36,18-44,0.818595,0.8004976225376733,0.6932563852347767,0.9260331681010664,94026.494436,94078.85795232828,81164.87191169942,109939.21408510418
100000,16,0.15,every,36,45-64,0.724752,0.7125642020637004,0.6192074273927902,0.8196430657628098,28172.341504,28130.579261400213,24378.207228397194,33147.562105419056
100000,16,0.15,every,36,65+,0.591115,0.5826596954120818,0.5107627209112618,0.6638583806914675,5064.458606,5081.361810762995,4366.548539433963,5943.26823163154
100000,16,0.15,every,37,0-5,1.396133,1.356219662480029,1.1590221050474983,1.593351811793597,32794.956334,32730.63811798446,28320.884663858364,38261.51296530233
100000,16,0.15,every,37,6-11,1.657761,1.5765996774909319,1.3546329697171506,1.8292865173656045,109727.494748,110499.5766294247,95840.94127217738,127492.29044359433
100000,16,0.15,every,37,12-17,1.609753,1.5722945696777142,1.348090078666844,1.837069798353362,37544.855439,37549.93298399431,32480.519586975046,43617.053105718485
100000,16,0.15,every,37,18-44,0.811312,0.7937658937733993,0.686910012421565,0.9254187914526979,104621.660832,104796.71517490735,90636.63588750502,121677.34114553861
100000,16,0.15,every,37,45-64,0.722744,0.7117745155852204,0.6183852137742246,0.8219022231779296,31955.558439,31845.273137757496,27643.744824344554,37505.737761798315
100000,16,0.15,every,37,65+,0.590333,0.5827462652061217,0.510636998817963,0.665541911615911,5724.101281,5745.441414246619,4946.064757438609,6684.512681964727
100000,16,0.15,every,38,0-5,1.370818,1.331571865168573,1.1349869532530843,1.5573506986146806,35642.80832,35580.537678361085,31005.869092594134,41436.930840839515
100000,16,0.15,every,38,6-11,1.586842,1.5089656575489943,1.3004495875218962,1.748492847626677,108353.242562,109320.45593259274,94962.46548080444,125695.89469312504
100000,16,0.15,every,38,12-17,1.588767,1.551522059577948,1.3218698415825922,1.8151353808544282,41728.814362,41816.134526036854,36214.59968909112,48436.914705832954
100000,16,0.15,every,38,18-44,0.803791,0.7863480147692672,0.6775876006330604,0.9127749435278115,114960.356943,115165.91025275097,99148.7585112137,133783.2755640921
100000,16,0.15,every,38,45-64,0.720427,0.7098303265457842,0.6143301292968633,0.8176377464613143,35848.07833,35764.97449358215,31056.06773387082,42235.27495531234
100000,16,0.15,every,38,65+,0.589417,0.5820752937183176,0.5086421826857576,0.6639344461094995,6398.302853,6428.0438174211085,5511.286618676524,7478.285613910877
100000,16,0.15,every,39,0-5,1.344588,1.3063742754749677,1.1134072590700685,1.531832652927346,38198.327169,38116.41917449492,33232.643507379806,44139.361575765884
100000,16,0.15,every,39,6-11,1.520628,1.4459313428748004,1.2484600230291354,1.6792516957008747,105080.431697,105982.97555841878,92397.3428267301,121756.47306115786
100000,16,0.15,every,39,12-17,1.566216,1.522014506601145,1.3077262396248377,1.7723251784176255,45806.601451,45898.5141275223,39538.515634368465,53309.00346352835
100000,16,0.15,every,39,18-44,0.796173,0.7781281560412494,0.6719071094768544,0.906290278874457,124753.416688,125136.07441504486,107795.25103919662,144690.52844480844
100000,16,0.15,every,39,45-64,0.717872,0.7052477007668194,0.6113805397908242,0.816050285985836,39769.328538,39796.466827037686,34348.65848545468,46603.23973630124
100000,16,0.15,every,39,65+,0.588422,0.5799933760837088,0.5071324947527466,0.6642397219590405,7073.048443,7096.71199275714,6127.794003909679,8268.816386308165
100000,16,0.15,every,40,0-5,1.31784,1.2781658127764968,1.0900239621056727,1.4992514874527811,40367.907543,40365.41424230323,35154.3205998302,46595.36443739821
100000,16,0.15,every,40,6-11,1.459686,1.389681022989215,1.1987662800509788,1.6137296811682298,100190.381818,100961.3442932195,88103.20645252848,115948.58264884679
100000,16,0.15,every,40,12-17,1.542381,1.5040038106150413,1.2826810030293994,1.7512370740071814,49655.666788,49622.35649732768,42732.03386483033,57444.34138890909
100000,16,0.15,every,40,18-44,0.788577,0.7692873974988821,0.6624185588671746,0.9025761872747496,133735.243112,133800.7925033786,116056.99261325668,154621.67253774754
100000,16,0.15,every,40,45-64,0.715149,0.7015796908878313,0.606998955357409,0.8154250040516416,43634.545662,43701.44925171207,37530.465815238334,50921.438185795036
100000,16,0.15,every,40,65+,0.587398,0.5781625477905931,0.5049636922591884,0.6637021555257776,7734.088427,7768.496574664903,6713.656714067016,9088.911008972616
100000,16,0.15,every,41,0-5,1.290953,1.2540502732795007,1.0612915444235704,1.471435742682879,42077.074294,42101.677256043884,36650.53735201096,48658.37849593023
100000,16,0.15,every,41,6-11,1.404245,1.3403606200231475,1.1525633955399275,1.5576698524711015,94045.014405,94678.03485856554,82581.99219077313,108794.96736904327
100000,16,0.15,every,41,12-17,1.517563,1.4747268449831599,1.2645466713616011,1.7242721351402817,53157.392016,53154.85014958121,45906.73646345083,61401.52392997703
100000,16,0.15,every,41,18-44,0.781104,0.7625877848706741,0.6517385442295427,0.891927621961561,141682.145304,141707.5980451326,122779.62335810158,164181.11606609216
100000,16,0.15,every,41,45-64,0.712322,0.6992837273404839,0.6026560795706263,0.8101785007682452,47359.769739,47416.40836716516,40955.67906637775,55610.26061715133
100000,16,0.15,every,41,65+,0.586383,0.5773931563162855,0.5024933802756862,0.6618187627541425,8367.815995,8410.241634246253,7253.6474972847645,9775.442590731327
100000,16,0.15,every,42,0-5,1.264279,1.227880490008788,1.045583069165646,1.438889067404415,43275.869579,43345.94805700373,37682.1472453567,50232.08799324499
100000,16,0.15,every,42,6-11,1.354261,1.2980970056639776,1.1190299951045648,1.5062646256186947,87038.883809,87772.21164433844,76602.26372074732,100593.7243714761
100000,16,0.15,every,42,12-17,1.492072,1.4551414664365114,1.2372027084872514,1.6993794571900478,56204.854036,56291.4420065874,48632.65264592378,64843.89298376464
100000,16,0.15,every,42,18-44,0.773835,0.7569516155028955,0.6502749308179817,0.8832418374474756,148424.708036,148384.80658744846,129060.44574657409,171935.91036934685
100000,16,0.15,every,42,45-64,0.709447,0.6978422362889929,0.6025294041748582,0.8074630014491255,50866.378694,50954.55179725413,43943.22672819445,59540.90707709809
100000,16,0.15,every,42,65+,0.585414,0.5771283622915666,0.5034768156972615,0.6610611884923855,8961.994575,9011.781414147816,7744.4206326508665,10445.494464118776
100000,16,0.15,every,43,0-5,1.238125,1.2020623388393135,1.0240013631148515,1.4084795726439612,43941.398862,43977.48294519732,38448.524302206235,51226.579480303044
100000,16,0.15,every,43,6-11,1.309493,1.257517716574433,1.085096804917861,1.4587005187970092,79556.000048,80057.11215284932,69928.20790753746,92009.09817284532
100000,16,0.15,every,43,12-17,1.46622,1.4278467681828961,1.221344500958367,1.6723699101244103,58709.484516,58702.22831015452,50938.73133960058,67825.8412732943
100000,16,0.15,every,43,18-44,0.766831,0.7495261060364283,0.6439124042519629,0.8814669844366398,153853.31109,153392.9511278912,133539.1532776414,178544.22200878267
100000,16,0.15,every,43,45-64,0.706578,0.695138916643238,0.5996280815351925,0.8080123894295002,54084.732826,54170.761411938816,46703.494819433545,62838.30665312923
100000,16,0.15,every,43,65+,0.584516,0.5766743310515117,0.5026269330283748,0.6623504429981938,9506.268457,9560.4024997401,8163.455622633526,11065.075417657717
100000,16,0.15,every,44,0-5,1.212753,1.1776565218948922,1.0018458191654322,1.3866021276443827,44077.485298,44162.61517897993,38683.46220311965,51227.878520098166
100000,16,0.15,every,44,6-11,1.269576,1.2243042572290606,1.0557135204715156,1.4216510257920774,71937.426081,72417.16892962018,62992.13795933011,83353.09353958233
100000,16,0.15,every,44,12-17,1.440311,1.4032843630457597,1.2051367984009964,1.6416397513051628,60606.016309,60644.91727947118,52451.90436044126,70773.54299707501
100000,16,0.15,every,44,18-44,0.760141,0.7445276425966142,0.6381598764244802,0.8742347361695709,157917.275974,157764.03352983762,136499.61162472097,182356.63543665665
100000,16,0.15,every,44,45-64,0.70376,0.6926032648998611,0.5979282410692612,0.8040298975297929,56956.72138,57062.73027490429,49299.10126862308,65798.88193803659
100000,16,0.15,every,44,65+,0.583713,0.5762821429813779,0.5021364215777239,0.6613883951553878,9992.439961,10030.517550521196,8611.405170243714,11617.36918558288
100000,16,0.15,every,45,0-5,1.188372,1.1567373280719755,0.9824763491871096,1.3605266124983628,43711.842688,43839.428514553234,38395.71710644255,50763.55188148178
100000,16,0.15,every,45,6-11,1.234079,1.1961246175089877,1.0310550093182598,1.3879215432620158,64461.862813,64856.99641419551,56356.92360594869,74843.54809036804
100000,16,0.15,every,45,12-17,1.414631,1.3811293841831382,1.1751851781243325,1.6067591211298204,61855.36882,61982.209587953286,53829.05160775676,72377.70155021502
100000,16,0.15,every,45,18-44,0.7538,0.740304387867748,0.6325918589334775,0.8656014026648056,160619.070436,160484.84270335338,139468.98131556483,185738.5484216211
100000,16,0.15,every,45,45-64,0.701036,0.6910565709976726,0.5953319723945801,0.8024077626489029,59437.204628,59505.13297815551,51561.26055746758,68781.19376629987
100000,16,0.15,every,45,65+,0.583021,0.5768062847265876,0.5019185731321121,0.6624402905506706,10414.537539,10456.120192044837,9001.296775729861,12175.69857719056
100000,16,0.15,every,46,0-5,1.165143,1.1381012222934999,0.9653536772636144,1.3366867317812587,42891.476896,43022.98075940728,37657.29785320826,49900.77565729024
100000,16,0.15,every,46,6-11,1.202554,1.1685087813067696,1.0080725351290196,1.35239437274974,57338.351483,57653.35463172919,50041.177483257605,66662.53122527315
100000,16,0.15,every,46,12-17,1.389444,1.3591186647378424,1.1642146867759122,1.582144448552211,62445.388529,62565.885574386804,54518.44492502953,72472.86316649301
100000,16,0.15,every,46,18-44,0.747835,0.7369140145506499,0.6274116077039879,0.864167148644002,162005.414982,161631.3101924474,141084.12640526122,187255.88460663453
100000,16,0.15,every,46,45-64,0.698441,0.6906771367243633,0.5932940073180564,0.8003898773241674,61494.484575,61522.53212621703,53606.48655077012,71287.52068874474
100000,16,0.15,every,46,65+,0.582457,0.5774241054040266,0.5010799702779122,0.6619813164594897,10768.723727,10801.23596833687,9314.89540676985,12510.48245170743
100000,16,0.15,every,47,0-5,1.143177,1.1137217034355655,0.9457430429282031,1.309815096476662,41677.13921,41855.36032182374,36680.76639821241,48447.38518209022
100000,16,0.15,every,47,6-11,1.174563,1.1404448741710884,0.9833430619101645,1.3219151994021987,50708.389506,51021.860321233515,44299.965995859355,58697.1273277381
100000,16,0.15,every,47,12-17,1.364981,1.3333940727031173,1.140280625558751,1.5548859647351996,62389.594496,62560.2311240728,54453.555521672824,72445.43932794733
