weight,day,age_group,true_Rj,Rj_med,Rj_lo,Rj_hi,true_dR,dR_med,dR_lo,dR_hi,obs
Poisson,30,65+,0.589777,0.18885857596874717,0.18885857596874717,0.18885857596874717,1969.336221,2314.013308215468,2314.013308215468,2314.013308215468,2294
Poisson,31,0-5,1.509469,0.29704371114357003,0.29704371114357003,0.29704371114357003,15197.094747,13750.409332515279,13750.409332515279,13750.409332515279,13608
Poisson,31,6-11,2.109682,0.37966126621851093,0.37966126621851093,0.37966126621851093,79678.808818,130724.5660812693,130724.5660812693,130724.5660812693,68840
Poisson,31,12-17,1.691596,1.0637857650439118,1.0637857650439118,1.0637857650439118,15766.27182,10921.290929721348,10921.290929721348,10921.290929721348,18329
Poisson,31,18-44,0.846135,0.18179403522403575,0.18179403522403575,0.18179403522403575,46293.687618,71391.14902857586,71391.14902857586,71391.14902857586,46164
Poisson,31,45-64,0.727795,0.19226503242574022,0.19226503242574022,0.19226503242574022,12897.525822,23550.722766737163,23550.722766737163,23550.722766737163,15541
Poisson,31,65+,0.590954,0.15401940800382186,0.15401940800382186,0.15401940800382186,2355.268916,2469.4837378123666,2469.4837378123666,2469.4837378123666,2560
Poisson,32,0-5,1.496425,0.32885761497909044,0.32885761497909044,0.32885761497909044,17769.158643,11858.241918001877,11858.241918001877,11858.241918001877,20400
Poisson,32,6-11,2.039356,0.4257586644833663,0.4257586644833663,0.4257586644833663,87929.104962,107390.86508633487,107390.86508633487,107390.86508633487,98077
Poisson,32,12-17,1.68378,1.9424168224576621,1.9424168224576621,1.9424168224576621,18664.8059,14951.717962812545,14951.717962812545,14951.717962812545,17298
Poisson,32,18-44,0.842273,0.2341109582115259,0.2341109582115259,0.2341109582115259,54475.424374,57402.574010892014,57402.574010892014,57402.574010892014,43140
Poisson,32,45-64,0.728298,0.2796138224010747,0.2796138224010747,0.2796138224010747,15352.693484,20294.411747931095,20294.411747931095,20294.411747931095,19290
Poisson,32,65+,0.591705,0.2038534744049862,0.2038534744049862,0.2038534744049862,2795.841638,2578.1714316917933,2578.1714316917933,2578.1714316917933,2402
Poisson,33,0-5,1.480829,0.5673565828259539,0.5673565828259539,0.5673565828259539,20570.831334,10601.852540715598,10601.852540715598,10601.852540715598,18296
Poisson,33,6-11,1.964809,0.45369649613584206,0.45369649613584206,0.45369649613584206,95402.189379,83586.65868794627,83586.65868794627,83586.65868794627,125278
Poisson,33,12-17,1.673573,1.8021695652726621,1.8021695652726621,1.8021695652726621,21909.552418,22886.175273178058,22886.175273178058,22886.175273178058,23371
