day,date,wk,age_group,cases,Rj_med,Rj_lo,Rj_hi
132,2019-01-11,2,65+,1104.1429,0.4142,0.3607,0.4759
133,2019-01-12,2,0-5,1970.7143,0.7669,0.6648,0.8841
133,2019-01-12,2,6-11,1746.4286,0.9181,0.8016,1.0473
133,2019-01-12,2,12-17,621.7143,0.8132,0.7140,0.9228
133,2019-01-12,2,18-44,3898.4286,0.6177,0.5341,0.7153
133,2019-01-12,2,45-64,2746.0000,0.5574,0.4802,0.6467
133,2019-01-12,2,65+,1022.0000,0.4096,0.3566,0.4699
134,2019-01-13,3,0-5,1878.2857,0.7604,0.6596,0.8787
134,2019-01-13,3,6-11,1638.2857,0.9092,0.7958,1.0407
134,2019-01-13,3,12-17,543.2857,0.8027,0.7064,0.9127
134,2019-01-13,3,18-44,3453.7143,0.6109,0.5279,0.7074
134,2019-01-13,3,45-64,2441.0000,0.5510,0.4748,0.6382
134,2019-01-13,3,65+,939.8571,0.4056,0.3529,0.4654
135,2019-01-14,3,0-5,1766.7143,0.7567,0.6567,0.8713
135,2019-01-14,3,6-11,1514.8571,0.9055,0.7927,1.0378
135,2019-01-14,3,12-17,464.5714,0.7988,0.7023,0.9086
135,2019-01-14,3,18-44,3059.1429,0.6085,0.5252,0.7038
135,2019-01-14,3,45-64,2160.4286,0.5480,0.4725,0.6335
135,2019-01-14,3,65+,842.2857,0.4037,0.3512,0.4629
136,2019-01-15,3,0-5,1629.4286,0.7538,0.6549,0.8672
136,2019-01-15,3,6-11,1367.4286,0.9033,0.7883,1.0327
136,2019-01-15,3,12-17,391.8571,0.7961,0.6999,0.9047
136,2019-01-15,3,18-44,2708.7143,0.6064,0.5242,0.7027
136,2019-01-15,3,45-64,1901.0000,0.5457,0.4702,0.6320
136,2019-01-15,3,65+,743.5714,0.4027,0.3498,0.4621
137,2019-01-16,3,0-5,1495.4286,0.7576,0.6569,0.8749
137,2019-01-16,3,6-11,1238.0000,0.9087,0.7922,1.0409
137,2019-01-16,3,12-17,336.7143,0.8009,0.7035,0.9100
137,2019-01-16,3,18-44,2433.8571,0.6099,0.5276,0.7061
137,2019-01-16,3,45-64,1684.4286,0.5478,0.4724,0.6340
137,2019-01-16,3,65+,677.0000,0.4047,0.3520,0.4641
138,2019-01-17,3,0-5,1399.2857,0.7660,0.6643,0.8825
138,2019-01-17,3,6-11,1160.5714,0.9207,0.8032,1.0553
138,2019-01-17,3,12-17,310.8571,0.8128,0.7138,0.9242
138,2019-01-17,3,18-44,2305.7143,0.6171,0.5330,0.7138
138,2019-01-17,3,45-64,1604.4286,0.5527,0.4770,0.6394
138,2019-01-17,3,65+,650.1429,0.4090,0.3562,0.4691
139,2019-01-18,3,0-5,1239.5714,0.7813,0.6800,0.8990
139,2019-01-18,3,6-11,1016.5714,0.9396,0.8245,1.0757
139,2019-01-18,3,12-17,252.2857,0.8307,0.7322,0.9425
139,2019-01-18,3,18-44,1964.8571,0.6298,0.5459,0.7278
139,2019-01-18,3,45-64,1321.8571,0.5637,0.4873,0.6518
139,2019-01-18,3,65+,551.5714,0.4179,0.3641,0.4789
140,2019-01-19,3,0-5,1150.5714,0.8035,0.6975,0.9279
140,2019-01-19,3,6-11,939.5714,0.9700,0.8475,1.1066
140,2019-01-19,3,12-17,224.7143,0.8585,0.7552,0.9737
140,2019-01-19,3,18-44,1755.4286,0.6492,0.5612,0.7517
140,2019-01-19,3,45-64,1172.5714,0.5805,0.5016,0.6705
140,2019-01-19,3,65+,497.8571,0.4306,0.3757,0.4924
141,2019-01-20,4,0-5,1074.0000,0.8280,0.7176,0.9527
141,2019-01-20,4,6-11,878.1429,1.0021,0.8766,1.1442
141,2019-01-20,4,12-17,200.4286,0.8903,0.7836,1.0092
141,2019-01-20,4,18-44,1610.0000,0.6709,0.5803,0.7755
141,2019-01-20,4,45-64,1067.8571,0.5986,0.5186,0.6912
141,2019-01-20,4,65+,463.8571,0.4443,0.3880,0.5090
142,2019-01-21,4,0-5,1003.1429,0.8553,0.7429,0.9863
142,2019-01-21,4,6-11,824.1429,1.0386,0.9093,1.1879
142,2019-01-21,4,12-17,187.1429,0.9267,0.8170,1.0504
142,2019-01-21,4,18-44,1476.4286,0.6962,0.6043,0.8026
142,2019-01-21,4,45-64,966.2857,0.6200,0.5379,0.7126
142,2019-01-21,4,65+,428.5714,0.4607,0.4024,0.5263
143,2019-01-22,4,0-5,941.0000,0.8833,0.7680,1.0170
143,2019-01-22,4,6-11,769.0000,1.0769,0.9415,1.2333
143,2019-01-22,4,12-17,177.4286,0.9648,0.8487,1.0948
143,2019-01-22,4,18-44,1372.1429,0.7229,0.6250,0.8337
143,2019-01-22,4,45-64,865.5714,0.6432,0.5567,0.7405
143,2019-01-22,4,65+,397.7143,0.4776,0.4159,0.5467
144,2019-01-23,4,0-5,879.4286,0.9133,0.7947,1.0484
144,2019-01-23,4,6-11,720.1429,1.1159,0.9764,1.2739
144,2019-01-23,4,12-17,167.7143,1.0009,0.8808,1.1364
144,2019-01-23,4,18-44,1276.4286,0.7483,0.6476,0.8693
144,2019-01-23,4,45-64,796.7143,0.6646,0.5746,0.7686
144,2019-01-23,4,65+,375.4286,0.4928,0.4293,0.5642
145,2019-01-24,4,0-5,840.7143,0.9410,0.8181,1.0807
145,2019-01-24,4,6-11,692.8571,1.1536,1.0099,1.3168
145,2019-01-24,4,12-17,164.0000,1.0345,0.9110,1.1740
145,2019-01-24,4,18-44,1241.0000,0.7689,0.6658,0.8915
145,2019-01-24,4,45-64,771.5714,0.6817,0.5900,0.7889
145,2019-01-24,4,65+,366.4286,0.5049,0.4402,0.5779
146,2019-01-25,4,0-5,760.5714,0.9696,0.8440,1.1173
146,2019-01-25,4,6-11,646.0000,1.1915,1.0438,1.3589
146,2019-01-25,4,12-17,153.2857,1.0671,0.9403,1.2097
146,2019-01-25,4,18-44,1137.0000,0.7900,0.6844,0.9166
146,2019-01-25,4,45-64,694.0000,0.6977,0.6049,0.8058
146,2019-01-25,4,65+,329.8571,0.5150,0.4497,0.5895
147,2019-01-26,4,0-5,720.1429,0.9893,0.8607,1.1417
147,2019-01-26,4,6-11,620.2857,1.2169,1.0666,1.3940
147,2019-01-26,4,12-17,144.2857,1.0883,0.9594,1.2365
147,2019-01-26,4,18-44,1092.8571,0.8015,0.6946,0.9269
147,2019-01-26,4,45-64,653.7143,0.7054,0.6112,0.8140
147,2019-01-26,4,65+,313.1429,0.5195,0.4540,0.5939
148,2019-01-27,5,0-5,700.5714,1.0015,0.8724,1.1529
148,2019-01-27,5,6-11,605.4286,1.2342,1.0822,1.4096
148,2019-01-27,5,12-17,142.5714,1.1009,0.9699,1.2469
148,2019-01-27,5,18-44,1048.4286,0.8066,0.6976,0.9315
148,2019-01-27,5,45-64,610.5714,0.7077,0.6113,0.8167
148,2019-01-27,5,65+,298.5714,0.5199,0.4530,0.5949
149,2019-01-28,5,0-5,673.7143,0.9975,0.8650,1.1492
149,2019-01-28,5,6-11,585.1429,1.2310,1.0762,1.4097
149,2019-01-28,5,12-17,136.1429,1.0969,0.9670,1.2443
149,2019-01-28,5,18-44,1017.2857,0.7972,0.6938,0.9220
149,2019-01-28,5,45-64,581.1429,0.6976,0.6067,0.8047
149,2019-01-28,5,65+,283.7143,0.5116,0.4480,0.5849
150,2019-01-29,5,0-5,671.1429,0.9775,0.8475,1.1313
150,2019-01-29,5,6-11,587.4286,1.2084,1.0566,1.3839
150,2019-01-29,5,12-17,133.7143,1.0747,0.9470,1.2200
150,2019-01-29,5,18-44,987.4286,0.7775,0.6755,0.9003
150,2019-01-29,5,45-64,563.8571,0.6785,0.5887,0.7841
150,2019-01-29,5,65+,268.8571,0.4973,0.4347,0.5690
151,2019-01-30,5,0-5,670.1429,0.9490,0.8242,1.0956
151,2019-01-30,5,6-11,598.4286,1.1712,1.0277,1.3394
151,2019-01-30,5,12-17,137.4286,1.0424,0.9195,1.1832
151,2019-01-30,5,18-44,978.0000,0.7531,0.6514,0.8714
151,2019-01-30,5,45-64,558.1429,0.6556,0.5668,0.7558
151,2019-01-30,5,65+,261.2857,0.4798,0.4190,0.5479
152,2019-01-31,5,0-5,667.1429,0.9150,0.7954,1.0531
152,2019-01-31,5,6-11,606.2857,1.1294,0.9878,1.2909
152,2019-01-31,5,12-17,142.0000,1.0082,0.8881,1.1445
152,2019-01-31,5,18-44,983.2857,0.7284,0.6312,0.8434
152,2019-01-31,5,45-64,561.2857,0.6331,0.5493,0.7312
152,2019-01-31,5,65+,260.4286,0.4631,0.4051,0.5292
153,2019-02-01,5,0-5,626.4286,0.8900,0.7733,1.0276
153,2019-02-01,5,6-11,557.5714,1.0943,0.9554,1.2564
153,2019-02-01,5,12-17,130.4286,0.9841,0.8643,1.1196
153,2019-02-01,5,18-44,869.5714,0.7156,0.6183,0.8281
153,2019-02-01,5,45-64,472.8571,0.6210,0.5382,0.7173
153,2019-02-01,5,65+,224.7143,0.4542,0.3967,0.5195
154,2019-02-02,5,0-5,577.5714,0.8745,0.7599,1.0091
154,2019-02-02,5,6-11,507.8571,1.0714,0.9369,1.2278
154,2019-02-02,5,12-17,118.5714,0.9722,0.8563,1.1063
154,2019-02-02,5,18-44,774.8571,0.7101,0.6155,0.8246
154,2019-02-02,5,45-64,424.0000,0.6169,0.5354,0.7137
154,2019-02-02,5,65+,199.5714,0.4518,0.3955,0.5170
155,2019-02-03,6,0-5,562.2857,0.8693,0.7548,0.9977
155,2019-02-03,6,6-11,491.4286,1.0623,0.9313,1.2122
155,2019-02-03,6,12-17,108.7143,0.9752,0.8592,1.1090
155,2019-02-03,6,18-44,722.0000,0.7178,0.6207,0.8349
155,2019-02-03,6,45-64,391.7143,0.6234,0.5402,0.7212
155,2019-02-03,6,65+,177.1429,0.4567,0.3990,0.5232
156,2019-02-04,6,0-5,548.2857,0.8733,0.7588,1.0064
156,2019-02-04,6,6-11,481.2857,1.0648,0.9338,1.2163
156,2019-02-04,6,12-17,114.2857,0.9899,0.8713,1.1233
156,2019-02-04,6,18-44,733.5714,0.7340,0.6326,0.8512
156,2019-02-04,6,45-64,391.5714,0.6380,0.5517,0.7358
156,2019-02-04,6,65+,185.2857,0.4684,0.4087,0.5357
157,2019-02-05,6,0-5,498.5714,0.8915,0.7742,1.0293
157,2019-02-05,6,6-11,441.1429,1.0854,0.9490,1.2353
157,2019-02-05,6,12-17,112.2857,1.0176,0.8937,1.1535
157,2019-02-05,6,18-44,703.2857,0.7577,0.6526,0.8788
157,2019-02-05,6,45-64,360.5714,0.6587,0.5705,0.7605
157,2019-02-05,6,65+,176.7143,0.4853,0.4237,0.5551
158,2019-02-06,6,0-5,452.7143,0.9213,0.8033,1.0608
158,2019-02-06,6,6-11,387.4286,1.1190,0.9837,1.2747
158,2019-02-06,6,12-17,107.2857,1.0536,0.9296,1.1941
158,2019-02-06,6,18-44,676.5714,0.7855,0.6795,0.9085
158,2019-02-06,6,45-64,335.5714,0.6837,0.5929,0.7865
158,2019-02-06,6,65+,166.5714,0.5048,0.4415,0.5772
159,2019-02-07,6,0-5,414.8571,0.9571,0.8331,1.1026
159,2019-02-07,6,6-11,348.8571,1.1637,1.0219,1.3242
159,2019-02-07,6,12-17,98.0000,1.0948,0.9644,1.2442
159,2019-02-07,6,18-44,646.2857,0.8118,0.7023,0.9460
159,2019-02-07,6,45-64,313.2857,0.7056,0.6122,0.8167
159,2019-02-07,6,65+,160.2857,0.5219,0.4556,0.5987
160,2019-02-08,6,0-5,398.7143,0.9984,0.8668,1.1526
160,2019-02-08,6,6-11,330.1429,1.2154,1.0667,1.3884
160,2019-02-08,6,12-17,104.4286,1.1381,1.0018,1.2918
160,2019-02-08,6,18-44,675.0000,0.8368,0.7224,0.9706
160,2019-02-08,6,45-64,321.7143,0.7245,0.6267,0.8368
160,2019-02-08,6,65+,170.1429,0.5359,0.4676,0.6144
161,2019-02-09,6,0-5,403.4286,1.0414,0.9026,1.1963
161,2019-02-09,6,6-11,339.1429,1.2707,1.1161,1.4495
161,2019-02-09,6,12-17,108.5714,1.1759,1.0368,1.3332
161,2019-02-09,6,18-44,691.7143,0.8533,0.7394,0.9864
161,2019-02-09,6,45-64,328.2857,0.7347,0.6381,0.8462
161,2019-02-09,6,65+,173.5714,0.5440,0.4759,0.6222
162,2019-02-10,7,0-5,382.4286,1.0878,0.9470,1.2549
162,2019-02-10,7,6-11,327.4286,1.3322,1.1690,1.5172
162,2019-02-10,7,12-17,109.7143,1.2149,1.0719,1.3757
162,2019-02-10,7,18-44,675.5714,0.8693,0.7552,1.0077
162,2019-02-10,7,45-64,325.2857,0.7438,0.6477,0.8562
162,2019-02-10,7,65+,180.4286,0.5496,0.4817,0.6275
163,2019-02-11,7,0-5,370.7143,1.1438,0.9942,1.3141
163,2019-02-11,7,6-11,304.7143,1.4001,1.2288,1.5954
163,2019-02-11,7,12-17,102.0000,1.2582,1.1098,1.4229
163,2019-02-11,7,18-44,605.5714,0.8906,0.7737,1.0264
163,2019-02-11,7,45-64,286.8571,0.7556,0.6579,0.8687
163,2019-02-11,7,65+,157.5714,0.5566,0.4884,0.6341
164,2019-02-12,7,0-5,383.2857,1.1977,1.0393,1.3776
164,2019-02-12,7,6-11,314.7143,1.4712,1.2895,1.6812
164,2019-02-12,7,12-17,99.4286,1.3060,1.1517,1.4812
164,2019-02-12,7,18-44,591.0000,0.9146,0.7945,1.0553
164,2019-02-12,7,45-64,274.5714,0.7713,0.6715,0.8862
164,2019-02-12,7,65+,151.0000,0.5656,0.4959,0.6440
165,2019-02-13,7,0-5,407.2857,1.2449,1.0805,1.4402
165,2019-02-13,7,6-11,333.4286,1.5342,1.3415,1.7498
165,2019-02-13,7,12-17,98.0000,1.3463,1.1876,1.5240
165,2019-02-13,7,18-44,573.5714,0.9356,0.8134,1.0798
165,2019-02-13,7,45-64,258.2857,0.7847,0.6836,0.9024
165,2019-02-13,7,65+,144.8571,0.5727,0.5023,0.6520
166,2019-02-14,7,0-5,423.1429,1.2783,1.1053,1.4746
166,2019-02-14,7,6-11,346.2857,1.5748,1.3772,1.7993
166,2019-02-14,7,12-17,101.5714,1.3725,1.2098,1.5549
166,2019-02-14,7,18-44,574.0000,0.9522,0.8275,1.1008
166,2019-02-14,7,45-64,258.5714,0.7948,0.6922,0.9126
166,2019-02-14,7,65+,144.0000,0.5776,0.5071,0.6573
167,2019-02-15,7,0-5,466.0000,1.2909,1.1205,1.4933
167,2019-02-15,7,6-11,386.2857,1.5932,1.3974,1.8265
167,2019-02-15,7,12-17,102.5714,1.3824,1.2190,1.5695
167,2019-02-15,7,18-44,585.4286,0.9577,0.8304,1.1075
167,2019-02-15,7,45-64,257.0000,0.7966,0.6934,0.9160
167,2019-02-15,7,65+,139.1429,0.5768,0.5072,0.6553
168,2019-02-16,7,0-5,487.7143,1.2874,1.1174,1.4843
168,2019-02-16,7,6-11,409.4286,1.5923,1.3920,1.8207
168,2019-02-16,7,12-17,103.7143,1.3771,1.2140,1.5591
168,2019-02-16,7,18-44,598.2857,0.9538,0.8301,1.0985
168,2019-02-16,7,45-64,254.0000,0.7927,0.6911,0.9090
168,2019-02-16,7,65+,136.0000,0.5717,0.5030,0.6490
169,2019-02-17,8,0-5,513.5714,1.2672,1.1007,1.4652
169,2019-02-17,8,6-11,428.4286,1.5696,1.3728,1.8005
169,2019-02-17,8,12-17,105.1429,1.3557,1.1952,1.5370
169,2019-02-17,8,18-44,617.4286,0.9411,0.8187,1.0835
169,2019-02-17,8,45-64,255.0000,0.7813,0.6810,0.8948
169,2019-02-17,8,65+,136.1429,0.5618,0.4947,0.6366
170,2019-02-18,8,0-5,535.8571,1.2397,1.0742,1.4295
170,2019-02-18,8,6-11,455.2857,1.5344,1.3407,1.7557
170,2019-02-18,8,12-17,106.2857,1.3232,1.1666,1.5003
170,2019-02-18,8,18-44,633.4286,0.9229,0.7997,1.0642
170,2019-02-18,8,45-64,254.5714,0.7647,0.6657,0.8782
170,2019-02-18,8,65+,131.7143,0.5483,0.4825,0.6221
171,2019-02-19,8,0-5,547.5714,1.2062,1.0452,1.3946
171,2019-02-19,8,6-11,479.2857,1.4863,1.2970,1.6987
171,2019-02-19,8,12-17,109.1429,1.2815,1.1271,1.4494
171,2019-02-19,8,18-44,640.7143,0.9007,0.7770,1.0340
171,2019-02-19,8,45-64,257.8571,0.7456,0.6468,0.8542
171,2019-02-19,8,65+,128.1429,0.5330,0.4681,0.6049
172,2019-02-20,8,0-5,567.5714,1.1717,1.0161,1.3573
172,2019-02-20,8,6-11,497.5714,1.4354,1.2569,1.6428
172,2019-02-20,8,12-17,108.4286,1.2378,1.0919,1.4024
172,2019-02-20,8,18-44,652.1429,0.8755,0.7603,1.0127
172,2019-02-20,8,45-64,263.8571,0.7240,0.6312,0.8328
172,2019-02-20,8,65+,132.2857,0.5166,0.4550,0.5866
173,2019-02-21,8,0-5,579.5714,1.1374,0.9864,1.3128
173,2019-02-21,8,6-11,505.5714,1.3867,1.2148,1.5820
173,2019-02-21,8,12-17,106.5714,1.1974,1.0558,1.3567
173,2019-02-21,8,18-44,657.5714,0.8533,0.7388,0.9912
173,2019-02-21,8,45-64,264.5714,0.7040,0.6125,0.8116
173,2019-02-21,8,65+,134.2857,0.5008,0.4406,0.5694
174,2019-02-22,8,0-5,599.1429,1.0994,0.9546,1.2722
174,2019-02-22,8,6-11,516.2857,1.3368,1.1699,1.5295
174,2019-02-22,8,12-17,106.8571,1.1588,1.0212,1.3181
174,2019-02-22,8,18-44,685.0000,0.8308,0.7220,0.9646
174,2019-02-22,8,45-64,266.8571,0.6843,0.5963,0.7887
174,2019-02-22,8,65+,132.2857,0.4856,0.4272,0.5532
175,2019-02-23,8,0-5,621.0000,1.0654,0.9241,1.2293
175,2019-02-23,8,6-11,525.1429,1.2854,1.1219,1.4689
175,2019-02-23,8,12-17,108.4286,1.1221,0.9879,1.2749
175,2019-02-23,8,18-44,694.5714,0.8128,0.7037,0.9475
175,2019-02-23,8,45-64,271.5714,0.6684,0.5810,0.7733
175,2019-02-23,8,65+,133.1429,0.4726,0.4153,0.5390
176,2019-02-24,9,0-5,629.8571,1.0295,0.8907,1.1904
176,2019-02-24,9,6-11,536.0000,1.2394,1.0834,1.4175
176,2019-02-24,9,12-17,111.7143,1.0963,0.9642,1.2452
176,2019-02-24,9,18-44,713.2857,0.7989,0.6901,0.9324
176,2019-02-24,9,45-64,267.5714,0.6566,0.5703,0.7596
176,2019-02-24,9,65+,127.0000,0.4634,0.4069,0.5283
177,2019-02-25,9,0-5,641.0000,1.0018,0.8650,1.1545
177,2019-02-25,9,6-11,531.2857,1.2045,1.0528,1.3757
177,2019-02-25,9,12-17,110.7143,1.0783,0.9504,1.2255
177,2019-02-25,9,18-44,732.2857,0.7888,0.6841,0.9192
177,2019-02-25,9,45-64,269.2857,0.6487,0.5650,0.7497
177,2019-02-25,9,65+,128.0000,0.4571,0.4019,0.5210
178,2019-02-26,9,0-5,613.2857,0.9799,0.8518,1.1309
178,2019-02-26,9,6-11,489.5714,1.1836,1.0363,1.3466
178,2019-02-26,9,12-17,100.1429,1.0773,0.9456,1.2215
178,2019-02-26,9,18-44,699.0000,0.7902,0.6797,0.9188
178,2019-02-26,9,45-64,239.8571,0.6505,0.5628,0.7504
178,2019-02-26,9,65+,120.1429,0.4574,0.4005,0.5207
179,2019-02-27,9,0-5,604.2857,0.9723,0.8443,1.1225
179,2019-02-27,9,6-11,475.0000,1.1801,1.0335,1.3457
179,2019-02-27,9,12-17,102.8571,1.0916,0.9601,1.2400
179,2019-02-27,9,18-44,732.0000,0.7993,0.6878,0.9291
179,2019-02-27,9,45-64,246.0000,0.6587,0.5705,0.7596
179,2019-02-27,9,65+,120.8571,0.4623,0.4053,0.5268
180,2019-02-28,9,0-5,595.2857,0.9831,0.8504,1.1377
180,2019-02-28,9,6-11,463.4286,1.2033,1.0518,1.3818
180,2019-02-28,9,12-17,103.8571,1.1353,0.9961,1.2914
180,2019-02-28,9,18-44,741.8571,0.8162,0.7027,0.9477
180,2019-02-28,9,45-64,246.2857,0.6728,0.5824,0.7759
180,2019-02-28,9,65+,121.0000,0.4720,0.4139,0.5372
181,2019-03-01,9,0-5,550.0000,1.0086,0.8751,1.1619
181,2019-03-01,9,6-11,426.0000,1.2489,1.0939,1.4252
181,2019-03-01,9,12-17,103.8571,1.1958,1.0522,1.3570
181,2019-03-01,9,18-44,744.8571,0.8408,0.7219,0.9764
181,2019-03-01,9,45-64,245.1429,0.6917,0.5983,0.7975
181,2019-03-01,9,65+,119.2857,0.4851,0.4248,0.5524
182,2019-03-02,9,0-5,509.0000,1.0518,0.9103,1.2141
182,2019-03-02,9,6-11,402.0000,1.3265,1.1601,1.5173
182,2019-03-02,9,12-17,112.7143,1.2883,1.1324,1.4654
182,2019-03-02,9,18-44,744.7143,0.8744,0.7525,1.0165
182,2019-03-02,9,45-64,243.0000,0.7157,0.6189,0.8267
182,2019-03-02,9,65+,119.4286,0.5010,0.4389,0.5713
183,2019-03-03,10,0-5,483.4286,1.1101,0.9648,1.2830
183,2019-03-03,10,6-11,378.7143,1.4269,1.2537,1.6306
183,2019-03-03,10,12-17,120.8571,1.4058,1.2396,1.5948
183,2019-03-03,10,18-44,744.0000,0.9128,0.7896,1.0574
183,2019-03-03,10,45-64,244.4286,0.7414,0.6446,0.8527
183,2019-03-03,10,65+,119.1429,0.5180,0.4558,0.5883
184,2019-03-04,10,0-5,459.2857,1.1866,1.0308,1.3734
184,2019-03-04,10,6-11,371.4286,1.5634,1.3732,1.7848
184,2019-03-04,10,12-17,139.1429,1.5558,1.3699,1.7664
184,2019-03-04,10,18-44,736.4286,0.9578,0.8288,1.1118
184,2019-03-04,10,45-64,242.1429,0.7686,0.6679,0.8864
184,2019-03-04,10,65+,118.2857,0.5355,0.4707,0.6093
185,2019-03-05,10,0-5,491.1429,1.2615,1.0979,1.4526
185,2019-03-05,10,6-11,417.2857,1.7044,1.4988,1.9435
185,2019-03-05,10,12-17,176.1429,1.7065,1.5026,1.9381
185,2019-03-05,10,18-44,776.7143,0.9962,0.8676,1.1516
185,2019-03-05,10,45-64,263.5714,0.7881,0.6884,0.9059
185,2019-03-05,10,65+,124.7143,0.5477,0.4833,0.6212
186,2019-03-06,10,0-5,498.1429,1.3343,1.1608,1.5341
186,2019-03-06,10,6-11,446.4286,1.8426,1.6215,2.1035
186,2019-03-06,10,12-17,210.5714,1.8630,1.6374,2.1178
186,2019-03-06,10,18-44,751.8571,1.0339,0.9024,1.1933
186,2019-03-06,10,45-64,248.2857,0.8062,0.7059,0.9265
186,2019-03-06,10,65+,118.8571,0.5584,0.4943,0.6327
187,2019-03-07,10,0-5,514.4286,1.3861,1.2093,1.5914
187,2019-03-07,10,6-11,473.4286,1.9579,1.7209,2.2263
187,2019-03-07,10,12-17,236.4286,1.9971,1.7504,2.2733
187,2019-03-07,10,18-44,753.4286,1.0626,0.9278,1.2213
187,2019-03-07,10,45-64,245.0000,0.8178,0.7161,0.9361
187,2019-03-07,10,65+,116.1429,0.5640,0.4991,0.6372
188,2019-03-08,10,0-5,573.0000,1.4072,1.2261,1.6191
188,2019-03-08,10,6-11,602.1429,2.0263,1.7776,2.3167
188,2019-03-08,10,12-17,313.1429,2.0881,1.8300,2.3817
188,2019-03-08,10,18-44,767.1429,1.0720,0.9341,1.2303
188,2019-03-08,10,45-64,241.0000,0.8150,0.7120,0.9316
188,2019-03-08,10,65+,116.2857,0.5593,0.4947,0.6309
189,2019-03-09,10,0-5,641.2857,1.3998,1.2185,1.6068
189,2019-03-09,10,6-11,719.5714,2.0399,1.7863,2.3284
189,2019-03-09,10,12-17,399.0000,2.1183,1.8545,2.4188
189,2019-03-09,10,18-44,813.1429,1.0631,0.9292,1.2202
189,2019-03-09,10,45-64,238.8571,0.8004,0.7014,0.9165
189,2019-03-09,10,65+,115.0000,0.5469,0.4849,0.6179
190,2019-03-10,11,0-5,694.1429,1.3649,1.1868,1.5690
190,2019-03-10,11,6-11,831.1429,2.0112,1.7610,2.2966
190,2019-03-10,11,12-17,488.8571,2.1052,1.8410,2.4131
190,2019-03-10,11,18-44,853.2857,1.0393,0.9096,1.1927
190,2019-03-10,11,45-64,233.8571,0.7776,0.6824,0.8892
190,2019-03-10,11,65+,115.1429,0.5291,0.4698,0.5972
191,2019-03-11,11,0-5,753.8571,1.3186,1.1467,1.5162
191,2019-03-11,11,6-11,951.7143,1.9591,1.7155,2.2379
191,2019-03-11,11,12-17,591.8571,2.0664,1.8063,2.3663
191,2019-03-11,11,18-44,917.8571,1.0080,0.8804,1.1587
191,2019-03-11,11,45-64,229.5714,0.7509,0.6576,0.8600
191,2019-03-11,11,65+,114.2857,0.5095,0.4515,0.5749
192,2019-03-12,11,0-5,808.2857,1.2751,1.1106,1.4674
192,2019-03-12,11,6-11,1085.5714,1.9096,1.6746,2.1810
192,2019-03-12,11,12-17,710.1429,2.0292,1.7739,2.3194
192,2019-03-12,11,18-44,990.4286,0.9802,0.8594,1.1250
192,2019-03-12,11,45-64,236.5714,0.7273,0.6392,0.8322
192,2019-03-12,11,65+,119.4286,0.4911,0.4360,0.5537
193,2019-03-13,11,0-5,855.0000,1.2382,1.0810,1.4248
193,2019-03-13,11,6-11,1207.4286,1.8727,1.6444,2.1397
193,2019-03-13,11,12-17,814.1429,2.0026,1.7492,2.2971
193,2019-03-13,11,18-44,1061.7143,0.9552,0.8389,1.0916
193,2019-03-13,11,45-64,245.4286,0.7064,0.6217,0.8045
193,2019-03-13,11,65+,122.7143,0.4752,0.4232,0.5346
194,2019-03-14,11,0-5,909.4286,1.2084,1.0556,1.3812
194,2019-03-14,11,6-11,1323.8571,1.8391,1.6093,2.0995
194,2019-03-14,11,12-17,883.5714,1.9749,1.7234,2.2633
194,2019-03-14,11,18-44,1108.7143,0.9347,0.8180,1.0730
194,2019-03-14,11,45-64,252.4286,0.6891,0.6052,0.7883
194,2019-03-14,11,65+,125.7143,0.4619,0.4106,0.5204
195,2019-03-15,11,0-5,1046.1429,1.1660,1.0189,1.3317
195,2019-03-15,11,6-11,1665.2857,1.7848,1.5616,2.0402
195,2019-03-15,11,12-17,1171.8571,1.9240,1.6807,2.2095
195,2019-03-15,11,18-44,1275.1429,0.9074,0.7958,1.0425
195,2019-03-15,11,45-64,275.8571,0.6677,0.5872,0.7646
195,2019-03-15,11,65+,135.2857,0.4459,0.3966,0.5032
196,2019-03-16,11,0-5,1142.1429,1.1237,0.9840,1.2880
196,2019-03-16,11,6-11,1917.5714,1.7237,1.5094,1.9711
196,2019-03-16,11,12-17,1392.0000,1.8629,1.6246,2.1385
196,2019-03-16,11,18-44,1406.5714,0.8779,0.7691,1.0081
196,2019-03-16,11,45-64,296.0000,0.6449,0.5667,0.7385
196,2019-03-16,11,65+,143.8571,0.4294,0.3819,0.4843
197,2019-03-17,12,0-5,1231.8571,1.0786,0.9395,1.2377
197,2019-03-17,12,6-11,2125.4286,1.6580,1.4471,1.9038
197,2019-03-17,12,12-17,1581.1429,1.7945,1.5619,2.0665
197,2019-03-17,12,18-44,1560.7143,0.8469,0.7397,0.9743
197,2019-03-17,12,45-64,323.0000,0.6216,0.5442,0.7131
197,2019-03-17,12,65+,149.4286,0.4128,0.3661,0.4662
198,2019-03-18,12,0-5,1313.7143,1.0392,0.9085,1.1946
198,2019-03-18,12,6-11,2326.7143,1.5996,1.3976,1.8368
198,2019-03-18,12,12-17,1780.4286,1.7302,1.5053,1.9949
198,2019-03-18,12,18-44,1736.8571,0.8169,0.7121,0.9416
198,2019-03-18,12,45-64,352.2857,0.5986,0.5238,0.6879
198,2019-03-18,12,65+,160.2857,0.3969,0.3520,0.4488
199,2019-03-19,12,0-5,1413.2857,1.0079,0.8798,1.1578
199,2019-03-19,12,6-11,2565.0000,1.5521,1.3556,1.7791
